"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_DNA_REPLICATION","GOBP_DNA_REPLICATION",269,0.606856259923792,1.62778179081979,1e-10,2.67051282051282e-09,1.90148448043185e-09,3702,"tags=48%, list=20%, signal=39%","POLG/ADRA2A/E2F7/MCM5/HELB/BLM/BRCA2/SAMHD1/TOPBP1/GEN1/RECQL/EXO1/CDC7/BAZ1A/DBF4/PARP1/POLQ/EME1/POLE/ESCO2/FANCM/CCNA2/TIMELESS/CDC6/BCL6/FBXO5/ORC6/MMS22L/TK1/CTC1/RAD51/GINS1/WDHD1/FEN1/MCM6/DNA2/ATR/CDC45/ORC1/BARD1/E2F8/SMC3/SLX4/RFWD3/PRIM1/DTL/RFC3/RFC4/MCM10/CDK1/MCM3/CDK2/ZBTB38/TP53/CHAF1A/DSCC1/MCM4/TICRR/POLA1/ATAD5/CDT1/BOD1L1/GINS2/CHEK1/POLH/PCLAF/NASP/POLD4/FBH1/MRE11/NUGGC/WAPL/CCNE2/USP37/KCTD13/NAP1L1/MCM8/PRIM2/RECQL4/CCNE1/OBI1/POLE3/POLD1/TBRG1/AICDA/MCM7/PDS5A/MCM2/FAM111B/RRM1/GINS4/INO80D/PCNA/ACTR5/RFC5/JADE2/RMI2/SLFN11/CACYBP/GINS3/RBBP4/RAD17/LIG1/TRAIP/CHAF1B/CDC25A/POLG2/SUPT16H/CDKN1B/MCMBP/POLB/POLE2/DONSON/LRWD1/UCHL5/FAM111A/RBMS1/TERF2/POLD3/GTPBP4/RFC2/METTL4/TIPIN/TEFM/NBN/ANKRD17/RFC1/BRCA1"
"GOBP_CHROMOSOME_SEGREGATION","GOBP_CHROMOSOME_SEGREGATION",411,0.600565509718564,1.6202581451396,1e-10,2.67051282051282e-09,1.90148448043185e-09,4473,"tags=52%, list=24%, signal=40%","SEPTIN1/ATM/CCSAP/RIPOR2/CHMP7/CCDC69/DPF3/HASPIN/ACTR3/KIF15/EML4/KNTC1/UVRAG/TTN/UHRF1/FANCD2/SMC6/GEN1/NDC80/BUB3/RCC2/MAD1L1/KIF2A/NDE1/TACC3/ACTR2/CENPM/NCAPG2/RGS14/CHFR/CENPK/AURKB/RNF4/ESCO2/MAD2L1/SKA3/RACGAP1/CDC6/SGO2/BUB1/SRPK1/CEP55/NEK6/FBXO5/SMC4/SPDL1/SKA1/KIFC1/CEP97/SGO1/UBE2C/NUSAP1/NCAPG/CDCA5/TOP2A/BIRC5/CENPI/ESPL1/NCAPD2/TTK/TRIP13/STAG3/KIF4A/KIF14/DLGAP5/ASPM/HAUS6/PPP1CC/BUB1B/MKI67/CENPF/KNL1/SMC3/KIF23/SMC1A/NCAPH/KIF18B/RB1/ECT2/INCENP/DSN1/MAPRE2/HJURP/TPX2/STIL/RCC1/KIF2C/NUF2/PLK1/CDCA2/FAM83D/CDCA8/CDC20/SPC25/BRIP1/OIP5/CDK1/KIF11/CCNB2/ZWILCH/SPC24/NEK2/NIPBL/HAUS8/CENPN/CENPE/CENPU/CLASP2/TTL/SASS6/MND1/MTCL1/AURKA/SMC2/CDT1/DMC1/ANAPC1/ZNF207/AGO4/NR3C1/ZWINT/KPNB1/NDC1/TENT4A/CENPH/MRE11/DIAPH3/REC8/TUBGCP3/PLSCR1/WAPL/CCNE2/MYBL2/CCNB1/NCAPD3/CCNE1/CHEK2/TPR/PRC1/CENPW/NUP62/SETDB2/CENPP/HAUS5/KIF18A/CTCF/EML3/CENPL/ARID2/BECN1/RMI2/GPSM2/HAUS1/PBRM1/HAUS3/KAT2B/APC/HORMAD1/RAD18/OFD1/SMC5/LATS1/SLC25A5/GEM/TOP3A/MSH5/SIRT7/CENPQ/HNRNPU/USP9X/NSL1/STAG1/MZT1/MIS18A/MIS12/ARID1A/TUBB/BRCA1/PPP2R1B/DDX3X/CUL3/AKAP8/SEH1L/RAN/DPF1/BCL7A/WRAP73/TOP2B/CIAO1/ACTL6A/RAD21/SMARCA5/PTEN/TLK1/CHAMP1/NEK7/SMARCD2/RRS1/DYNC1LI1/SMARCB1/ANAPC4/BAZ1B/NUP43/MAD2L2/SMARCAD1/TUBGCP4/TOP3B/STARD9/SIRT1/DCAF13/CENPO/STAG2/CDC42"
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",317,0.598538866062228,1.60922113147988,1e-10,2.67051282051282e-09,1.90148448043185e-09,4272,"tags=45%, list=23%, signal=35%","BTN2A2/NABP1/PTPN6/ATM/ZC3H12D/E2F7/DPF3/HASPIN/FOXN3/KNTC1/AIF1/DGKZ/BLM/TOPBP1/GEN1/NDC80/BUB3/CDC7/TCF3/RCC2/MAD1L1/TERT/CRLF3/CHFR/RRM2/AURKB/MAD2L1/SKA3/CDC6/BUB1/NEK6/FBXO5/SPDL1/SKA1/CTC1/UBE2C/CLSPN/CDCA5/BIRC5/ESPL1/ATR/TTK/TRIP13/CDK6/EZH2/KIF14/DLGAP5/BUB1B/CENPF/KNL1/ORC1/BARD1/ANLN/MTBP/RB1/INCENP/RBL2/RBL1/TGFB1/PPP1R9B/RFWD3/STIL/PKMYT1/RINT1/NUF2/PLK1/DTL/CDCA8/CDC20/SPC25/CDK1/ZWILCH/CDK2/SPC24/TP53/CENPE/CDKN2C/TICRR/SASS6/E2F1/ATAD5/AURKA/ZNF207/ZWINT/CHEK1/PRKDC/CDKN2D/ZNF655/MRE11/CCNE2/CCNB1/CCNE1/TPR/PSME2/CDKN2A/ADAM17/RRM1/WNT10B/CDC25B/GFI1B/ARID2/PSME1/CDC25C/SLFN11/RAD17/PBRM1/CDC25A/APC/CDKN1B/DONSON/RNASEH2B/TAOK3/MDM2/GPNMB/INIP/LSM10/GTPBP4/CUL4B/NBN/ANKRD17/TFDP1/ARID1A/BRCA1/CCND3/APPL2/TAOK1/RAD51B/DDX3X/CUL3/DPF1/BCL7A/ACTL6A/RAD21/MYO16/PTEN/SMARCD2/LSM11/WAC/UIMC1/DYNC1LI1/SMARCB1/ANAPC4"
"GOBP_TAXIS","GOBP_TAXIS",413,0.595162650407671,1.60564192313859,1e-10,2.67051282051282e-09,1.90148448043185e-09,2724,"tags=29%, list=14%, signal=26%","CCL19/BIN2/NCKAP1L/ADAM8/GPSM3/SLAMF1/JAML/RAC2/PTPRO/SPN/VAV1/CCR4/PREX1/CD74/DOCK2/CORO1A/LSP1/VCAM1/IL16/ITGB2/PIK3CD/PIK3CG/SPI1/CXCR4/CYSLTR1/ARRB2/CXCL13/RIPOR2/TNFSF14/CXCR3/CCR5/SEMA7A/PTK2B/LYN/CCR2/CSF1R/CCR7/ENPP2/CNR2/RIN3/IL10/LEF1/SEMA4D/CCL3/PTAFR/IL6R/AIF1/CCRL2/MYCBP2/TRPM2/P2RY12/STAP1/FPR3/TNFSF11/C3AR1/PTPN2/LGALS9/SLAMF8/CSF3R/PRKD2/ROBO2/ADGRE2/XCR1/TMSB4X/CCL4/CCR6/GPR18/CCR1/LYST/ALOX5/PDE4B/CXCR6/PIKFYVE/CCL22/CCL5/IL12A/RHOG/FOLR2/MAP2K1/CCR9/C5AR1/XCL1/CXCR5/XCL2/WNK1/PADI2/SEMA5A/CCL4L2/GREM1/HMGB2/IL1B/SEMA3A/CXCL9/FPR1/ROBO1/NOTCH1/TGFB1/FCER1G/IL17RA/CX3CR1/TUBB2B/DPEP1/SWAP70/CMTM7/TYMP/CSF1/CXCL10/CKLF/TREM2/LTB4R2/IL23A/CXCL11/CCL18/HGF/STK39/CREB1/CXCL12/ADAM17/CH25H/C5/PLEC"
"GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION","GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",320,0.594292384598858,1.59782934844798,1e-10,2.67051282051282e-09,1.90148448043185e-09,3523,"tags=37%, list=19%, signal=31%","CCL19/TNFAIP3/TRAF3/ADAM8/TLR7/TLR6/TRAF1/BIRC3/PIM2/TIFAB/CARD11/CD74/NLRC3/TMC8/PRKCB/CD4/NFKB2/BTK/TRAF5/NOD2/CASP1/SPI1/RASSF2/RHOH/ARRB2/TNFSF14/CARD8/LTB/CLEC7A/MYD88/TRIM22/TNF/CCR7/CASP8/CD40LG/TRIM38/CARD16/PLCG2/NLRP6/RELB/CYLD/MYO18A/SECTM1/REL/MALT1/PYCARD/CD40/NFKB1/LTF/TNFSF11/LGALS9/IRAK4/TLR4/IRAK1/TMSB4X/ZC3HAV1/CARD9/APOL3/PARP1/LTA/TLR8/FASLG/EDAR/TRIM59/TLR2/CASP10/TBK1/NEK6/LILRB4/FLOT2/TNIP3/RIPK2/LIMS1/PPM1N/STAT1/BST2/IL1B/ECT2/TGFB1/SIRPA/IKBKE/TANK/CX3CR1/IRAK2/MIER1/SLC20A1/ZDHHC13/ALPK1/TREM2/MAP3K3/DHX15/ZC3H12A/OPTN/BIRC2/UBE2N/TFRC/NUP62/TRIM25/IKBKB/SUMO4/CHUK/TNIP1/UBE2V1/MAP3K7/IRAK3/HLA-DRB1/CUL1/TMEM106A/CCL21/PELI1/TRIM62/BCL3/ITCH/TNFSF10/USP10/NLRP12/DDX21/CFLAR/TAB2"
"GOBP_MYELOID_CELL_DIFFERENTIATION","GOBP_MYELOID_CELL_DIFFERENTIATION",421,0.590983790776561,1.59507870561834,1e-10,2.67051282051282e-09,1.90148448043185e-09,3059,"tags=33%, list=16%, signal=28%","CCL19/EVI2B/IRF4/NCKAP1L/HCLS1/GPR68/RAC2/LILRB1/TIFAB/CD74/INPP5D/CASP3/FLI1/PTPN6/IKZF1/CD4/PIP4K2A/CAMK4/PIK3CD/CBFA2T3/SPI1/RASSF2/IRF8/ETS1/BATF/LRRK1/PTK2B/ITPKB/JAK2/GP1BA/LYN/MYD88/IFI16/MEF2C/P2RX5/CSF1R/UBASH3B/TNF/CCR7/CASP8/GPR171/STAT5A/LEF1/NBEAL2/RELB/LBR/CCL3/SLC9B2/MMP9/MYB/SNX10/NRROS/SH2B3/LTF/TNFSF11/PTPN2/LGALS9/IFNG/CSF3R/GPR55/RBM15/TLR4/PTBP3/MFHAS1/CD101/SPIB/PARP1/CCR1/B2M/IL12B/PPARGC1B/TYROBP/NCAPG2/NEMP1/ABI1/FBXW7/TLR2/RACGAP1/GAB3/BCL6/LILRB4/TCIRG1/FARP2/POU4F1/IL33/CBFB/TF/CDK6/SOCS1/C1QC/HEATR3/STAT1/SENP1/HMGB2/STAT5B/SFXN1/RB1/TGFB1/ADAR/FCER1G/CSF1/PRKCA/LIPA/NR3C1/RCOR1/PRKDC/GATA3/RASGRP4/TREM2/DIAPH3/IL23A/KAT6A/MED1/IRF7/HIF1A/SBNO2/BATF3/HOXB7/TFRC/RBPJ/CREB1/UCP2/L3MBTL3/OSCAR/OSTM1/TET2/HOXA9/SLC1A5/LYAR/HMGB1/PDE1B/VPS13A/IL15/MYH9/HLA-DRB1/MTOR/QKI"
"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",417,0.587022099866149,1.58381319754252,1e-10,2.67051282051282e-09,1.90148448043185e-09,3846,"tags=39%, list=20%, signal=32%","BTN2A2/NABP1/PTPN6/ATM/ZC3H12D/LYN/E2F7/DPF3/PLCG2/HASPIN/FOXN3/KNTC1/AIF1/DGKZ/BLM/FANCD2/BRCA2/TOPBP1/GEN1/STK38/NDC80/BUB3/TMSB4X/CDC7/TCF3/RCC2/MAD1L1/DBF4/EME1/TERT/CRLF3/CDK17/CHFR/RRM2/FBXW7/AURKB/MAD2L1/SKA3/TIMELESS/CDC6/BUB1/NEK6/FBXO5/SPDL1/SKA1/CTC1/UBE2C/RAD51/CLSPN/DNA2/CDCA5/BIRC5/ESPL1/ATR/TTK/TRIP13/CDK6/EZH2/USP28/KIF14/DLGAP5/BUB1B/CENPF/CDC45/KNL1/ORC1/BARD1/ANLN/MTBP/RB1/INCENP/RBL2/RBL1/TGFB1/PPP1R9B/RFWD3/STIL/PKMYT1/RINT1/NUF2/PLK1/DTL/FAM83D/CDCA8/CDC20/SPC25/BRIP1/RASSF1/CDK1/ZWILCH/CDK2/SPC24/WDR76/TP53/CENPE/CDKN2C/TICRR/DTX3L/SASS6/E2F1/ATAD5/AURKA/TP63/CDT1/ZNF207/ZWINT/CHEK1/PRKDC/CDKN2D/ZNF655/MRE11/CDK14/MACROH2A1/H2AX/CCNE2/CCNB1/CCNE1/CHEK2/TPR/PSME2/CDKN2A/FBXO6/ADAM17/RRM1/WNT10B/PARP9/CDC25B/GFI1B/ARID2/PSME1/CDC25C/SLFN11/RAD17/PBRM1/CDC25A/APC/HORMAD1/CDKN1B/DONSON/NSUN2/RNASEH2B/TAOK3/MDM2/GNB1L/RAD9B/GPNMB/INIP/LSM10/GTPBP4/TAF1/CUL4B/CDC5L/TIPIN/NBN/ANKRD17/TFDP1/ARID1A/BRCA1/CCND3/APPL2/TAOK1/RAD51B/DDX3X/CUL3"
"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",412,0.569287379006783,1.53583557860103,1e-10,2.67051282051282e-09,1.90148448043185e-09,4272,"tags=43%, list=23%, signal=34%","BTN2A2/NABP1/PIM2/PTPN6/ATM/CHMP7/ZC3H12D/E2F7/DPF3/HASPIN/FOXN3/MYB/KNTC1/AIF1/DGKZ/BLM/TOPBP1/GEN1/NDC80/BUB3/CDC7/TCF3/RCC2/MAD1L1/DBF4/TACC3/TERT/POLE/CRLF3/CHFR/CDKN3/RRM2/AURKB/MAD2L1/CCNA2/SKA3/CDC6/BUB1/NEK6/FBXO5/SPDL1/SKA1/CTC1/MELK/UBE2C/FOXM1/CLSPN/CDCA5/BIRC5/ESPL1/ATR/TTK/TRIP13/CDK6/EZH2/KIF14/DLGAP5/BUB1B/CENPF/KNL1/ORC1/BARD1/ANLN/MTBP/ABCB1/RB1/INCENP/RBL2/RBL1/TGFB1/PPP1R9B/RFWD3/STIL/RCC1/PKMYT1/RINT1/NUF2/PLK1/DTL/CDCA8/CKS2/CDC20/IQGAP3/SPC25/CDK1/CCNB2/ZWILCH/CDK2/SPC24/TP53/CENPE/DNM2/CDKN2C/TICRR/CLASP2/SASS6/E2F1/ATAD5/CCNF/BCAT1/AURKA/ANAPC1/ZNF207/ZWINT/CHEK1/PRKDC/CDKN2D/ZNF655/MRE11/CDK14/CCNE2/USP37/CCNB1/SKP2/CCNE1/CHEK2/TPR/PSME2/CDKN2A/ADAM17/RRM1/WNT10B/TAF2/CDC25B/GFI1B/ARID2/PSME1/CDC25C/SLFN11/RAD17/CUL1/PBRM1/CUL2/UBE2S/CDC25A/APC/UBE2A/CDKN1B/DONSON/SMC5/RNASEH2B/LATS1/TAOK3/MDM2/GPNMB/INIP/LSM10/GTPBP4/CCNJ/CUL4B/NBN/ANKRD17/TFDP1/ARID1A/BRCA1/E2F3/PHF8/CCND3/PPP3CA/APPL2/TAOK1/RAD51B/DDX3X/CUL3/CACUL1/DPF1/BCL7A/ACTL6A/RAD21/MYO16/PTEN/SMARCD2/LSM11/RPS6KB1/WAC/UIMC1/DYNC1LI1/SMARCB1/ANAPC4"
"GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",476,0.560282660770098,1.51408225453888,1e-10,2.67051282051282e-09,1.90148448043185e-09,4448,"tags=42%, list=23%, signal=33%","PTPRC/WAS/IL27RA/ATM/CD28/SMCHD1/NPPC/E2F7/GZMA/TNF/TBX21/DPF3/IL10/TNFSF4/MCM5/HELB/BLM/CGAS/CD40/FOXP3/IL7R/DCP2/SMC6/PRKD2/CDC7/BAZ1A/DBF4/PARP1/ACTR2/POLQ/FANCB/XRN1/PIF1/AURKB/ESCO2/CCNA2/TIMELESS/CDC6/BCL6/FBXO5/CTC1/RAD51/PPP4R3A/FOXM1/MCM6/DNA2/PARPBP/RAD51AP1/ATR/KPNA2/SLF1/BARD1/E2F8/SMC3/STAT6/SLX4/TGFB1/PLK1/RFC3/RFC4/ANKLE1/CDK1/APAF1/MCM3/CDK2/ZBTB38/TP53/NEK2/DSCC1/SLC15A4/MCM4/TICRR/ATAD5/CCDC117/SMG1/CDT1/HMCES/SLF2/CHEK1/PRKDC/POLH/FBH1/MRE11/NUGGC/CCT8/WAPL/H2AX/USP7/USP37/SKP2/KCTD13/EXOSC10/USP1/HGF/OBI1/POLE3/AICDA/UBE2N/TFRC/MCM7/NSMCE4A/PDS5A/RIF1/MCM2/GNL3/ATXN7/TAF2/INO80D/ARID2/PCNA/ACTR5/UBE2V1/RFC5/JADE2/RMI2/SLFN11/HMGB1/CACYBP/TIGAR/PARG/SUV39H1/SUB1/TCP1/RAD17/CYREN/PBRM1/EID3/H1-3/KAT2B/OGG1/CDC25A/POLG2/MSH6/TAF5/CDKN1B/IL2/RNF168/CCT6A/SMC5/PELI1/FIGNL1/UCHL5/TRRAP/SIRT7/TERF2/KPNA1/GTPBP4/RFC2/METTL4/HNRNPA1/TIPIN/HNRNPU/NBN/NAT10/ANKRD17/ERCC4/HNRNPA2B1/PKIB/TFDP1/PPP4R3B/TAF4/AUNIP/ARID1A/BRCA1/HELQ/SUPT20H/TNKS2/NVL/EYA3/RNF169/H1-4/BAX/HNRNPD/DPF1/BCL7A/HNRNPC/TOP2B/TINF2/CCT5/ACTL6A/EXOSC3/SMARCA5/WRN/RIOX1/NEK7/SMARCD2/NSD2/UIMC1/RUVBL1/SMARCB1/SETD2/TAF7/TENT4B/RNF126/MAD2L2/CCT2/SMARCAD1/CHTF18/RAD50/SIRT1"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",77,0.754193586565447,1.93886655194609,1.15101611983871e-10,3.05422493964845e-09,2.1746989109658e-09,2527,"tags=53%, list=13%, signal=46%","GPR65/CCL19/RUNX3/IL2RG/IRF4/HLA-DRA/NCKAP1L/JAK3/SASH3/ZAP70/CD86/CD69/IL12RB1/BATF/ITPKB/ADA/CD83/TBX21/STAT5A/IL18/TNFSF4/MALT1/FOXP3/IL4R/LGALS9/IFNG/CD80/IL12B/BCL6/LILRB4/LOXL3/CBFB/SOCS1/RIPK2/RC3H2/NLRP3/GATA3/ASCL2/IL23A/ZC3H12A/NFKBID"
"GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY","GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY",306,0.592025616583473,1.59084440650265,1.16618153055804e-10,3.07488117487647e-09,2.18940676423223e-09,3731,"tags=36%, list=20%, signal=30%","PIK3R6/PTPN22/TLR6/PTPRC/CD74/FLT3/CD300A/LCP2/CD4/PIK3R5/PIK3CG/AGAP2/RASSF2/CASS4/NLRC5/PTPN1/RASGRP1/PTK2B/CDK5R1/JAK2/LYN/CSF1R/TNF/RAP2C/CCDC88A/FGR/UVRAG/BLM/PYCARD/LTF/IFNG/PRKCH/STK38/TNFRSF10A/TRIB2/ADARB1/RGS14/ABI1/PAK2/CDKN3/MAD2L1/CDC6/FBXO5/MAP2K1/UBE2C/CLSPN/RAP2B/EZH2/KIF14/RB1/ECT2/RBL2/RBL1/TPX2/PKMYT1/ADAR/PLK1/RFC3/PLAAT4/RFC4/CDC20/DSCC1/CENPE/MMD/DTX3L/CDK12/UNC119/ERN1/MACROH2A1/SNX6/CCNE2/PPM1E/LAT/CCNT1/SOCS4/CDKN2A/IGF1/STRADA/RAP1A/ADAM17/WARS1/PCNA/CDC25C/MAP3K7/RFC5/CCNT2/LILRA5/TIGAR/CAB39/APOE/HLA-DRB1/UBE2S/MAP4K2/CDC25A/APC/POLG2/CDKN1B/LATS1/TAOK3/GSKIP/BMI1/CORO1C/ZGPAT/TAB2/RFC2/PIM1/HNRNPU/AIDA/PUM3/TRAF2/MVP"
"GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",92,0.723535501078908,1.87927435596835,1.38111569381538e-10,3.61869684304079e-09,2.57661967902796e-09,3321,"tags=54%, list=18%, signal=45%","DOCK10/GAPT/PTPRC/MFNG/FCGR2B/IL27RA/PLCL2/SPI1/IRF8/CD28/POU2AF1/BATF/PTK2B/ADA/CD40LG/CD180/TBX21/CD19/IL10/PLCG2/TNFSF4/CD40/CR1/FOXP3/TLR4/EXO1/CCR6/BCL6/STAT6/TGFB1/IL21/SLC15A4/SWAP70/ATAD5/HMCES/DOCK11/LFNG/C17orf99/AICDA/LIG4/TFRC/RIF1/LGALS8/XBP1/MSH6/GPR183/IL2/RNF168/TAOK3/BCL3"
"GOBP_MACROPHAGE_ACTIVATION","GOBP_MACROPHAGE_ACTIVATION",103,0.706688203048999,1.84518601471013,1.43114653713029e-10,3.726347796053e-09,2.65327035633761e-09,3133,"tags=42%, list=17%, signal=35%","TLR1/CST7/TLR6/PTPRC/CD74/ITGAM/FCGR2B/ITGB2/FCER2/JAK2/MCUB/TNF/IL10/PLCG2/CCL3/HAVCR2/MYO18A/AIF1/SYT11/STAP1/IL4R/IFNG/TLR4/MFHAS1/TYROBP/IL33/NMI/C5AR1/IFNGR1/C1QA/CX3CR1/FAM76B/TREM2/ZC3H12A/FCGR3A/SBNO2/STK39/VSIG4/SYK/HMGB1/LBP/NR1H3/TMEM106A"
"GOBP_NATURAL_KILLER_CELL_ACTIVATION","GOBP_NATURAL_KILLER_CELL_ACTIVATION",85,0.728464971037241,1.8855376860172,1.46613812320969e-10,3.7937462244047e-09,2.70126004001628e-09,3210,"tags=58%, list=17%, signal=48%","NCR3/PTPN22/SLAMF1/CD48/CD2/PTPRC/VAV1/SH2D1A/CLNK/CORO1A/UNC13D/HLA-F/PIK3CD/SLAMF7/RASGRP1/JAK2/CD244/IL21R/CASP8/STAT5A/ELF4/IL18/HAVCR2/HLA-E/FGR/TOX/NCR1/NKG7/IL12B/IL18R1/TYROBP/IL15RA/IL12A/TYK2/STAT5B/IL21/DCAF15/KLRD1/CLEC12A/KLRC2/IL23A/FCGR3A/PGLYRP2/ZBTB1/CD160/AP1G1/IL15/IL2/MERTK"
"GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE","GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",66,0.772570633324949,1.96257228432749,1.49703671379367e-10,3.84978700596569e-09,2.74116274169627e-09,2420,"tags=59%, list=13%, signal=52%","NCKAP1L/SLAMF1/JAK3/SPN/PTPRC/LILRB1/PTPN6/FCGR2B/IL27RA/CD69/HLA-F/DUSP22/IL4I1/PDCD1/TBX21/STAT5A/TNFSF4/HAVCR2/CR1/FOXP3/IL4R/LGALS9/IL7R/CD80/CR2/BCL6/LILRB4/LOXL3/IL33/CD274/XCL1/ALOX15/RC3H2/CR1L/TNFRSF14/CLEC4G/KLRD1/ASCL2/ZC3H12A"
"GOBP_SISTER_CHROMATID_SEGREGATION","GOBP_SISTER_CHROMATID_SEGREGATION",231,0.61823711407814,1.65465354803549,1.57887201937778e-10,4.0353256642502e-09,2.87327177953283e-09,4272,"tags=53%, list=23%, signal=42%","ATM/CCSAP/RIPOR2/CHMP7/DPF3/HASPIN/KIF15/EML4/KNTC1/TTN/UHRF1/GEN1/NDC80/BUB3/MAD1L1/KIF2A/TACC3/NCAPG2/CHFR/CENPK/AURKB/MAD2L1/SKA3/RACGAP1/CDC6/BUB1/CEP55/NEK6/FBXO5/SMC4/SPDL1/SKA1/KIFC1/CEP97/UBE2C/NUSAP1/NCAPG/CDCA5/TOP2A/BIRC5/CENPI/ESPL1/NCAPD2/TTK/TRIP13/KIF4A/KIF14/DLGAP5/PPP1CC/BUB1B/CENPF/KNL1/SMC3/KIF23/SMC1A/NCAPH/KIF18B/RB1/INCENP/TPX2/RCC1/KIF2C/NUF2/PLK1/CDCA8/CDC20/SPC25/CDK1/KIF11/ZWILCH/SPC24/NEK2/NIPBL/CENPE/CLASP2/SMC2/CDT1/ANAPC1/ZNF207/ZWINT/KPNB1/TENT4A/WAPL/MYBL2/CCNB1/NCAPD3/CHEK2/TPR/PRC1/NUP62/KIF18A/EML3/ARID2/BECN1/RMI2/PBRM1/KAT2B/APC/OFD1/LATS1/HNRNPU/NSL1/STAG1/MZT1/MIS12/ARID1A/CUL3/AKAP8/SEH1L/RAN/DPF1/BCL7A/WRAP73/TOP2B/ACTL6A/RAD21/SMARCA5/CHAMP1/SMARCD2/RRS1/DYNC1LI1/SMARCB1/ANAPC4"
"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION","GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",192,0.634300386426825,1.6919694987538,1.67929050479232e-10,4.26580746522244e-09,3.03738167041384e-09,2559,"tags=43%, list=14%, signal=38%","ATM/CCSAP/RIPOR2/CHMP7/HASPIN/KIF15/EML4/KNTC1/TTN/UHRF1/GEN1/NDC80/BUB3/MAD1L1/KIF2A/NCAPG2/CENPK/AURKB/MAD2L1/SKA3/RACGAP1/BUB1/CEP55/FBXO5/SMC4/SPDL1/SKA1/KIFC1/CEP97/UBE2C/NUSAP1/NCAPG/CDCA5/BIRC5/CENPI/ESPL1/NCAPD2/TTK/TRIP13/KIF4A/KIF14/DLGAP5/PPP1CC/BUB1B/CENPF/KNL1/SMC3/KIF23/SMC1A/NCAPH/KIF18B/RB1/INCENP/TPX2/RCC1/KIF2C/NUF2/PLK1/CDCA8/CDC20/SPC25/CDK1/KIF11/ZWILCH/SPC24/NEK2/NIPBL/CENPE/CLASP2/SMC2/CDT1/ZNF207/ZWINT/KPNB1/TENT4A/WAPL/MYBL2/CCNB1/NCAPD3/CHEK2/TPR/PRC1/NUP62"
"GOBP_INTERLEUKIN_2_PRODUCTION","GOBP_INTERLEUKIN_2_PRODUCTION",63,0.770776809058663,1.95144769831675,1.79348594357516e-10,4.5282802672328e-09,3.22427010462189e-09,1684,"tags=49%, list=9%, signal=45%","TNFAIP3/IRF4/LAPTM5/GPR174/PTPRC/CD3E/CARD11/SASH3/CD86/CD4/CD28/CLEC7A/CD83/CCR2/TBX21/STAT5A/PLCG2/HAVCR2/MALT1/CR1/FOXP3/PRKD2/CARD9/CD80/LAG3/PDE4B/LILRB4/XCL1/RIPK2/STAT5B/IL1B"
"GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE","GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE",48,0.81264802342202,2.00909964598336,2.03366934044295e-10,5.10377498330441e-09,3.63403944284606e-09,1709,"tags=60%, list=9%, signal=55%","CCL19/SLAMF1/JAK3/SPN/IL27RA/STAT4/IL12RB1/CRACR2A/EBI3/CCR2/TBX21/IL18/LEF1/TNFSF4/RELB/HAVCR2/IL4R/LGALS9/TLR4/IL18BP/CD80/ARID5A/IL12B/IL18R1/IL33/XCL1/RIPK2/IL1B/STAT6"
